symbol,bids,asks,timestamp
ETHUSDT,"[['1738.34000000', '0.00000000'], ['1738.32000000', '0.00000000'], ['1738.30000000', '0.00000000'], ['1738.26000000', '5.86920000'], ['1738.25000000', '0.00000000'], ['1738.24000000', '2.93520000'], ['1738.23000000', '0.00000000'], ['1738.21000000', '0.00000000'], ['1738.20000000', '2.78770000'], ['1738.19000000', '6.23690000'], ['1738.17000000', '0.00000000'], ['1738.13000000', '0.00000000'], ['1738.11000000', '0.00000000'], ['1738.09000000', '0.00000000'], ['1738.08000000', '0.01000000'], ['1738.07000000', '0.00000000'], ['1738.03000000', '0.00000000'], ['1738.02000000', '0.30000000'], ['1738.01000000', '2.37810000'], ['1738.00000000', '12.02650000'], ['1737.98000000', '0.00670000'], ['1737.97000000', '3.88540000'], ['1737.96000000', '2.37120000'], ['1737.93000000', '0.71860000'], ['1737.92000000', '0.01000000'], ['1737.91000000', '0.00000000'], ['1737.85000000', '16.40690000'], ['1737.84000000', '0.01000000'], ['1737.80000000', '0.02870000'], ['1737.79000000', '0.00000000'], ['1737.75000000', '2.30830000'], ['1737.73000000', '3.84700000'], ['1737.71000000', '5.17850000'], ['1737.69000000', '73.49160000'], ['1737.68000000', '104.17500000'], ['1737.67000000', '0.01000000'], ['1737.65000000', '2.75960000'], ['1737.64000000', '12.80000000'], ['1737.59000000', '2.30120000'], ['1737.58000000', '7.45770000'], ['1737.56000000', '0.20140000'], ['1737.55000000', '0.88290000'], ['1737.54000000', '47.83550000'], ['1737.51000000', '0.00000000'], ['1737.49000000', '0.00000000'], ['1737.48000000', '0.77530000'], ['1737.46000000', '0.40000000'], ['1737.45000000', '1.37530000'], ['1737.44000000', '1.61000000'], ['1737.43000000', '0.00000000'], ['1737.42000000', '0.03000000'], ['1737.41000000', '9.41510000'], ['1737.37000000', '0.00000000'], ['1737.36000000', '2.73890000'], ['1737.35000000', '2.48360000'], ['1737.34000000', '1.12640000'], ['1737.32000000', '5.40000000'], ['1737.31000000', '1.25540000'], ['1737.28000000', '1.36650000'], ['1737.19000000', '0.00000000'], ['1737.17000000', '1.27200000'], ['1737.11000000', '0.03000000'], ['1737.04000000', '0.38860000'], ['1736.99000000', '1.66170000'], ['1736.86000000', '1.88500000'], ['1736.76000000', '1.08090000'], ['1736.66000000', '2.30110000'], ['1736.47000000', '3.00000000'], ['1736.40000000', '10.36350000'], ['1736.15000000', '2.36630000'], ['1735.83000000', '1.70000000'], ['1735.18000000', '0.31800000'], ['1735.15000000', '0.00000000'], ['1734.98000000', '0.61100000'], ['1734.91000000', '0.66950000'], ['1734.80000000', '0.52670000'], ['1734.70000000', '10.74600000'], ['1733.61000000', '0.00000000'], ['1730.20000000', '0.03910000'], ['1730.00000000', '13.39140000'], ['1000.00000000', '2812.31600000']]","[['1738.27000000', '13.92490000'], ['1738.28000000', '9.98940000'], ['1738.29000000', '0.00000000'], ['1738.30000000', '0.00000000'], ['1738.31000000', '0.00000000'], ['1738.32000000', '0.00000000'], ['1738.33000000', '0.00000000'], ['1738.34000000', '2.50750000'], ['1738.35000000', '2.96480000'], ['1738.38000000', '7.94070000'], ['1738.39000000', '2.86990000'], ['1738.40000000', '0.01000000'], ['1738.46000000', '0.99970000'], ['1738.48000000', '7.96120000'], ['1738.49000000', '5.80150000'], ['1738.50000000', '3.31960000'], ['1738.51000000', '10.16100000'], ['1738.53000000', '11.53090000'], ['1738.54000000', '20.81320000'], ['1738.55000000', '7.21230000'], ['1738.56000000', '4.63970000'], ['1738.58000000', '0.00000000'], ['1738.59000000', '0.28750000'], ['1738.60000000', '11.56490000'], ['1738.62000000', '12.18220000'], ['1738.63000000', '1.15050000'], ['1738.64000000', '1.78410000'], ['1738.65000000', '0.01430000'], ['1738.66000000', '0.97100000'], ['1738.68000000', '0.00000000'], ['1738.69000000', '1.08220000'], ['1738.70000000', '0.00000000'], ['1738.72000000', '26.54360000'], ['1738.75000000', '0.57510000'], ['1738.77000000', '0.00000000'], ['1738.78000000', '10.26430000'], ['1738.81000000', '0.00000000'], ['1738.83000000', '0.00000000'], ['1738.84000000', '0.00000000'], ['1738.87000000', '0.00000000'], ['1738.89000000', '0.75870000'], ['1738.95000000', '0.57530000'], ['1738.97000000', '0.57530000'], ['1739.00000000', '14.16370000'], ['1739.02000000', '0.00000000'], ['1739.05000000', '6.89900000'], ['1739.07000000', '10.35700000'], ['1739.10000000', '0.35570000'], ['1739.13000000', '0.00000000'], ['1739.15000000', '0.00000000'], ['1739.18000000', '0.00000000'], ['1739.19000000', '0.00580000'], ['1739.20000000', '10.36040000'], ['1739.23000000', '0.00000000'], ['1739.30000000', '0.00000000'], ['1739.33000000', '1.80040000'], ['1739.34000000', '3.00000000'], ['1739.35000000', '1.44510000'], ['1739.42000000', '15.00000000'], ['1739.53000000', '0.00000000'], ['1739.65000000', '8.77650000'], ['1739.99000000', '0.10000000']]",1693334784679
ETHUSDT,"[['1738.33000000', '62.26380000'], ['1738.31000000', '0.00000000'], ['1738.30000000', '0.00000000'], ['1738.29000000', '6.89630000'], ['1738.28000000', '0.00000000'], ['1738.27000000', '1.72570000'], ['1738.26000000', '9.20270000'], ['1738.24000000', '4.66090000'], ['1738.23000000', '0.00000000'], ['1738.22000000', '1.49990000'], ['1738.21000000', '2.49980000'], ['1738.20000000', '0.00000000'], ['1738.19000000', '0.00000000'], ['1738.16000000', '6.15570000'], ['1738.15000000', '0.00000000'], ['1738.13000000', '6.45170000'], ['1738.12000000', '10.75250000'], ['1738.10000000', '1.00030000'], ['1738.09000000', '0.00000000'], ['1738.08000000', '0.01000000'], ['1738.07000000', '0.00000000'], ['1738.06000000', '1.00030000'], ['1738.05000000', '0.00000000'], ['1738.04000000', '0.00000000'], ['1738.03000000', '0.90000000'], ['1738.02000000', '7.46740000'], ['1738.01000000', '0.00580000'], ['1738.00000000', '10.57510000'], ['1737.99000000', '8.69090000'], ['1737.98000000', '14.97390000'], ['1737.97000000', '0.74760000'], ['1737.95000000', '0.00000000'], ['1737.93000000', '1.71890000'], ['1737.92000000', '0.01000000'], ['1737.89000000', '0.47040000'], ['1737.87000000', '2.23000000'], ['1737.82000000', '0.00000000'], ['1737.80000000', '10.38390000'], ['1737.78000000', '14.15740000'], ['1737.77000000', '0.00000000'], ['1737.75000000', '9.51250000'], ['1737.73000000', '1.64700000'], ['1737.72000000', '16.33370000'], ['1737.70000000', '0.00000000'], ['1737.66000000', '1.28270000'], ['1737.65000000', '7.55960000'], ['1737.63000000', '0.00000000'], ['1737.62000000', '6.51430000'], ['1737.59000000', '6.30120000'], ['1737.58000000', '8.37450000'], ['1737.56000000', '0.00000000'], ['1737.50000000', '8.31560000'], ['1737.48000000', '0.57530000'], ['1737.46000000', '0.00000000'], ['1737.45000000', '0.57530000'], ['1737.44000000', '0.01000000'], ['1737.41000000', '6.21510000'], ['1737.35000000', '0.00000000'], ['1737.34000000', '1.93100000'], ['1737.33000000', '1.12640000'], ['1737.32000000', '2.45390000'], ['1737.07000000', '0.19530000'], ['1736.97000000', '0.00670000'], ['1736.81000000', '10.19230000'], ['1736.68000000', '268.20090000'], ['1736.65000000', '32.40050000'], ['1736.47000000', '0.00000000'], ['1736.40000000', '0.01000000'], ['1736.21000000', '0.00000000'], ['1736.08000000', '0.01000000'], ['1736.03000000', '0.00000000'], ['1735.99000000', '0.50000000'], ['1734.32000000', '0.68440000'], ['1729.70000000', '0.57280000'], ['1000.00000000', '2812.30600000']]","[['1738.27000000', '0.00000000'], ['1738.28000000', '0.00000000'], ['1738.34000000', '5.44770000'], ['1738.35000000', '0.00000000'], ['1738.38000000', '0.00000000'], ['1738.39000000', '0.00590000'], ['1738.43000000', '0.00000000'], ['1738.44000000', '6.10530000'], ['1738.46000000', '0.00000000'], ['1738.47000000', '0.00000000'], ['1738.48000000', '0.01000000'], ['1738.49000000', '0.00000000'], ['1738.50000000', '0.00000000'], ['1738.51000000', '9.16130000'], ['1738.52000000', '0.00000000'], ['1738.53000000', '5.00000000'], ['1738.54000000', '9.95730000'], ['1738.55000000', '3.37560000'], ['1738.56000000', '0.07660000'], ['1738.58000000', '6.99940000'], ['1738.59000000', '11.95510000'], ['1738.60000000', '0.00670000'], ['1738.61000000', '0.00000000'], ['1738.62000000', '0.00000000'], ['1738.63000000', '0.75000000'], ['1738.64000000', '0.63360000'], ['1738.66000000', '0.00000000'], ['1738.67000000', '0.00640000'], ['1738.68000000', '0.00000000'], ['1738.70000000', '5.73390000'], ['1738.71000000', '9.55600000'], ['1738.72000000', '26.54360000'], ['1738.73000000', '8.70540000'], ['1738.76000000', '2.50540000'], ['1738.77000000', '31.74730000'], ['1738.78000000', '9.20600000'], ['1738.79000000', '0.30580000'], ['1738.80000000', '39.13250000'], ['1738.82000000', '1.62130000'], ['1738.84000000', '8.62660000'], ['1738.87000000', '2.30100000'], ['1738.88000000', '2.21000000'], ['1738.89000000', '0.00000000'], ['1738.90000000', '1.15080000'], ['1738.93000000', '1.01190000'], ['1738.95000000', '0.57530000'], ['1739.42000000', '0.00000000'], ['1739.56000000', '0.00000000'], ['1739.59000000', '15.00590000'], ['1739.60000000', '10.37060000'], ['1739.63000000', '0.00000000'], ['1739.67000000', '0.00000000'], ['1739.74000000', '1.70000000'], ['1739.82000000', '2.56420000'], ['1739.90000000', '0.00000000'], ['1739.98000000', '0.00000000'], ['1740.05000000', '3.52250000'], ['1740.18000000', '0.00000000'], ['1740.80000000', '10.36520000'], ['1742.27000000', '0.08670000'], ['1742.51000000', '0.04070000'], ['1743.89000000', '0.47440000'], ['1744.26000000', '0.00000000']]",1693334785679
ETHUSDT,"[['1738.33000000', '48.87000000'], ['1738.31000000', '1.72570000'], ['1738.30000000', '0.00000000'], ['1738.29000000', '8.62200000'], ['1738.28000000', '0.00000000'], ['1738.27000000', '1.72570000'], ['1738.22000000', '5.34870000'], ['1738.20000000', '9.22600000'], ['1738.18000000', '0.00000000'], ['1738.14000000', '0.00640000'], ['1738.10000000', '3.49560000'], ['1738.09000000', '0.00000000'], ['1738.07000000', '0.00000000'], ['1738.05000000', '0.00000000'], ['1738.02000000', '1.30030000'], ['1738.01000000', '6.35120000'], ['1738.00000000', '10.57460000'], ['1737.99000000', '2.04810000'], ['1737.98000000', '0.00670000'], ['1737.97000000', '2.17050000'], ['1737.78000000', '15.42360000'], ['1737.67000000', '0.58530000'], ['1737.66000000', '2.88270000'], ['1737.65000000', '4.35960000'], ['1737.64000000', '27.76720000'], ['1737.27000000', '0.83730000'], ['1736.82000000', '1.72620000']]","[['1738.34000000', '5.55370000'], ['1738.41000000', '0.00000000'], ['1738.44000000', '2.60000000'], ['1738.50000000', '0.00000000'], ['1738.53000000', '0.00000000'], ['1738.54000000', '7.45060000'], ['1738.57000000', '0.00000000'], ['1738.58000000', '0.00000000'], ['1738.59000000', '0.57690000'], ['1738.60000000', '0.00670000'], ['1738.61000000', '0.00000000'], ['1738.62000000', '0.99970000'], ['1738.67000000', '0.00640000'], ['1738.71000000', '11.26980000'], ['1738.72000000', '27.14360000'], ['1738.75000000', '0.57510000'], ['1738.76000000', '0.90540000'], ['1738.77000000', '31.81260000'], ['1738.81000000', '0.00000000'], ['1738.84000000', '0.00000000'], ['1739.01000000', '1.05830000'], ['1739.04000000', '1.65200000'], ['1739.33000000', '0.00000000'], ['1739.34000000', '0.00000000'], ['1739.53000000', '0.00000000'], ['1739.54000000', '16.32040000'], ['1739.56000000', '0.00000000'], ['1739.59000000', '0.00590000'], ['1739.89000000', '19.77270000'], ['1740.07000000', '16.41680000'], ['1742.00000000', '33.04610000']]",1693334786679
ETHUSDT,"[['1738.33000000', '63.88830000'], ['1738.32000000', '8.62920000'], ['1738.31000000', '0.00000000'], ['1738.29000000', '6.89630000'], ['1738.24000000', '3.69130000'], ['1738.22000000', '1.49990000'], ['1738.20000000', '0.00000000'], ['1738.17000000', '0.00000000'], ['1738.08000000', '0.85670000'], ['1737.84000000', '13.81130000'], ['1737.80000000', '10.39600000'], ['1737.67000000', '29.97970000'], ['1737.54000000', '18.44000000'], ['1737.48000000', '5.75450000'], ['1737.40000000', '10.35830000'], ['1737.24000000', '28.76300000'], ['1736.94000000', '0.00000000'], ['1736.93000000', '0.57630000'], ['1736.80000000', '16.98880000'], ['1736.17000000', '57.69960000'], ['1735.99000000', '0.40000000'], ['1735.90000000', '0.00000000'], ['1520.00000000', '463.18160000']]","[['1738.34000000', '5.44770000'], ['1738.51000000', '9.63080000'], ['1738.55000000', '5.87280000'], ['1738.58000000', '5.00000000'], ['1738.64000000', '0.01000000'], ['1738.68000000', '12.96890000'], ['1738.69000000', '12.05880000'], ['1738.70000000', '0.00000000'], ['1738.71000000', '9.55600000'], ['1738.72000000', '26.54360000'], ['1738.74000000', '0.01150000'], ['1738.76000000', '0.90540000'], ['1738.80000000', '39.13250000'], ['1738.82000000', '2.42130000'], ['1738.85000000', '0.03000000'], ['1738.88000000', '3.81000000'], ['1739.24000000', '1.72620000'], ['1739.25000000', '3.33810000'], ['1739.46000000', '2.05250000'], ['1739.82000000', '2.55620000'], ['1739.99000000', '0.00000000'], ['1740.00000000', '29.46990000'], ['1740.03000000', '0.00000000'], ['1740.07000000', '14.83470000']]",1693334787679
ETHUSDT,"[['1738.33000000', '55.56140000'], ['1738.10000000', '3.68230000'], ['1737.80000000', '11.20060000'], ['1737.42000000', '0.28390000'], ['1737.32000000', '2.20000000'], ['1737.27000000', '18.73730000'], ['1737.25000000', '17.25820000'], ['1737.21000000', '0.58120000'], ['1737.11000000', '3.03000000'], ['1736.68000000', '265.20090000'], ['1736.53000000', '1.70000000'], ['1735.83000000', '0.00000000'], ['1000.00000000', '2812.31600000']]","[['1738.44000000', '2.20000000'], ['1738.60000000', '0.00670000'], ['1738.61000000', '0.15720000'], ['1738.65000000', '10.77890000'], ['1738.67000000', '0.00640000'], ['1738.68000000', '9.92350000'], ['1738.69000000', '1.08220000'], ['1739.42000000', '1.70000000'], ['1739.74000000', '0.00000000'], ['1744.31000000', '10.02190000']]",1693334788679
ETHUSDT,"[['1738.02000000', '1.00030000'], ['1737.84000000', '0.01000000'], ['1737.74000000', '3.98310000'], ['1737.67000000', '44.94850000'], ['1737.64000000', '12.80000000'], ['1737.29000000', '11.31160000'], ['1736.69000000', '0.78730000'], ['1736.17000000', '57.59960000'], ['1722.31000000', '0.00790000'], ['1000.00000000', '2812.30600000']]","[['1738.34000000', '5.46360000'], ['1738.49000000', '0.87970000'], ['1738.51000000', '10.03080000'], ['1738.57000000', '16.91760000'], ['1738.58000000', '5.09600000'], ['1738.60000000', '0.35880000'], ['1738.61000000', '0.00000000'], ['1738.63000000', '0.75000000'], ['1738.65000000', '0.49700000'], ['1738.79000000', '0.00580000'], ['1738.86000000', '2.49050000'], ['1739.04000000', '0.76870000'], ['1739.11000000', '22.12350000'], ['1739.54000000', '13.32040000'], ['1746.94000000', '10.00590000'], ['1881.96000000', '0.03230000']]",1693334789679
ETHUSDT,"[['1738.33000000', '13.76010000'], ['1738.32000000', '0.00000000'], ['1738.29000000', '0.00000000'], ['1738.27000000', '1.79500000'], ['1738.26000000', '2.99170000'], ['1738.25000000', '0.00000000'], ['1738.24000000', '1.96560000'], ['1738.22000000', '0.00000000'], ['1738.21000000', '0.00000000'], ['1738.20000000', '0.00000000'], ['1738.13000000', '8.73290000'], ['1738.10000000', '0.00000000'], ['1738.08000000', '0.01000000'], ['1738.07000000', '0.15960000'], ['1738.06000000', '0.00000000'], ['1738.02000000', '0.00000000'], ['1738.01000000', '1.23480000'], ['1738.00000000', '0.01000000'], ['1737.97000000', '9.45520000'], ['1737.96000000', '14.80820000'], ['1737.93000000', '1.48300000'], ['1737.78000000', '0.96540000'], ['1737.75000000', '2.30830000'], ['1737.74000000', '3.78220000'], ['1737.72000000', '0.00000000'], ['1737.67000000', '0.58530000'], ['1737.66000000', '0.48270000'], ['1737.65000000', '2.75960000'], ['1737.63000000', '0.00000000'], ['1737.62000000', '0.11430000'], ['1737.61000000', '1.04190000'], ['1737.59000000', '2.30120000'], ['1737.57000000', '0.48270000'], ['1737.56000000', '2.40000000'], ['1737.55000000', '0.88290000'], ['1737.54000000', '33.40880000'], ['1737.53000000', '4.80000000'], ['1737.52000000', '2.18980000'], ['1737.50000000', '4.31560000'], ['1737.49000000', '4.80000000'], ['1737.45000000', '0.57530000'], ['1737.43000000', '0.80000000'], ['1737.40000000', '15.15830000'], ['1737.29000000', '0.06880000'], ['1737.27000000', '0.83730000'], ['1737.12000000', '1.82820000'], ['1736.31000000', '0.05790000'], ['1736.25000000', '0.00000000'], ['1736.21000000', '2.36620000'], ['1736.15000000', '0.00000000'], ['1734.92000000', '10.00000000'], ['1734.70000000', '0.74600000'], ['1733.72000000', '1.66390000'], ['1730.00000000', '11.78550000'], ['1723.70000000', '0.35740000']]","[['1738.34000000', '26.57030000'], ['1738.35000000', '0.00000000'], ['1738.38000000', '2.51950000'], ['1738.46000000', '0.00000000'], ['1738.48000000', '11.20440000'], ['1738.49000000', '0.87970000'], ['1738.50000000', '2.73880000'], ['1738.51000000', '9.93080000'], ['1738.52000000', '0.57760000'], ['1738.53000000', '0.99940000'], ['1738.54000000', '12.45060000'], ['1738.55000000', '11.80850000'], ['1738.57000000', '0.05670000'], ['1738.58000000', '1.09540000'], ['1738.59000000', '7.10580000'], ['1738.60000000', '10.71350000'], ['1738.61000000', '0.47090000'], ['1738.62000000', '6.59970000'], ['1738.65000000', '2.10770000'], ['1738.66000000', '0.28750000'], ['1738.67000000', '7.16610000'], ['1738.68000000', '6.40000000'], ['1738.69000000', '1.08220000'], ['1738.71000000', '0.00000000'], ['1738.72000000', '26.54360000'], ['1738.76000000', '0.61790000'], ['1738.82000000', '0.02130000'], ['1738.86000000', '0.00000000'], ['1738.88000000', '2.21000000'], ['1739.45000000', '6.89560000'], ['1739.50000000', '0.00000000'], ['1739.90000000', '0.00000000'], ['1739.93000000', '1.88730000'], ['1739.97000000', '0.71090000'], ['1740.00000000', '14.46190000'], ['1740.08000000', '23.85950000'], ['1908.72000000', '0.00000000'], ['1935.48000000', '0.00000000']]",1693334790679
ETHUSDT,"[['1738.33000000', '18.50920000'], ['1738.23000000', '0.00000000'], ['1738.22000000', '0.00000000'], ['1738.21000000', '0.00000000'], ['1738.20000000', '0.00000000'], ['1738.19000000', '0.00000000'], ['1738.18000000', '1.79130000'], ['1738.17000000', '2.98470000'], ['1738.15000000', '0.00000000'], ['1738.14000000', '6.72770000'], ['1738.13000000', '2.28120000'], ['1738.12000000', '11.20120000'], ['1738.10000000', '0.00000000'], ['1738.06000000', '0.00000000'], ['1738.04000000', '2.47910000'], ['1738.03000000', '0.90000000'], ['1738.01000000', '0.00580000'], ['1738.00000000', '1.34720000'], ['1737.97000000', '2.17050000'], ['1737.96000000', '2.37120000'], ['1737.95000000', '0.87730000'], ['1737.94000000', '0.01970000'], ['1737.85000000', '16.88960000'], ['1737.69000000', '86.53320000'], ['1737.62000000', '29.50870000'], ['1737.57000000', '15.45150000'], ['1737.54000000', '18.44000000'], ['1737.42000000', '0.03000000'], ['1737.22000000', '0.25390000'], ['1736.38000000', '3.00000000'], ['1736.34000000', '0.00000000']]","[['1738.34000000', '12.73020000'], ['1738.48000000', '0.01000000'], ['1738.49000000', '0.00000000'], ['1738.50000000', '18.06840000'], ['1738.51000000', '10.33080000'], ['1738.53000000', '10.87120000'], ['1738.54000000', '7.45060000'], ['1738.60000000', '10.81000000'], ['1738.62000000', '8.19770000'], ['1738.71000000', '15.92630000'], ['1738.75000000', '1.70150000'], ['1738.77000000', '3.15640000'], ['1738.80000000', '10.36350000'], ['1738.87000000', '2.31250000'], ['1738.97000000', '17.83340000'], ['1738.98000000', '28.76300000'], ['1738.99000000', '0.16860000'], ['1739.84000000', '8.64080000'], ['1739.89000000', '34.77270000'], ['1741.69000000', '67.41960000'], ['1881.96000000', '0.30530000'], ['1908.72000000', '0.16300000'], ['1935.48000000', '0.10900000']]",1693334791679
ETHUSDT,"[['1738.38000000', '25.34310000'], ['1738.37000000', '8.62890000'], ['1738.36000000', '0.00000000'], ['1738.35000000', '0.00000000'], ['1738.34000000', '6.49500000'], ['1738.33000000', '10.76010000'], ['1738.27000000', '8.04390000'], ['1738.26000000', '13.40520000'], ['1738.25000000', '0.00000000'], ['1738.24000000', '1.96560000'], ['1738.21000000', '0.00000000'], ['1738.20000000', '0.00000000'], ['1738.18000000', '0.00000000'], ['1738.17000000', '0.00000000'], ['1738.09000000', '0.99900000'], ['1738.04000000', '2.49950000'], ['1738.01000000', '6.29010000'], ['1738.00000000', '10.47240000'], ['1737.97000000', '1.59850000'], ['1737.95000000', '0.00000000'], ['1737.94000000', '4.24650000'], ['1737.92000000', '3.49130000'], ['1737.91000000', '5.64250000'], ['1737.85000000', '16.87960000'], ['1737.70000000', '0.00000000'], ['1737.62000000', '0.11430000'], ['1737.59000000', '2.30120000'], ['1737.58000000', '2.64280000'], ['1737.57000000', '0.48270000'], ['1736.39000000', '0.00000000'], ['1736.38000000', '3.00000000'], ['1736.34000000', '6.90580000'], ['1735.70000000', '0.00000000'], ['1734.00000000', '2.21680000'], ['1729.77000000', '0.69140000'], ['1729.70000000', '0.00000000'], ['1723.95000000', '0.00000000'], ['1723.75000000', '11.10180000'], ['1710.08000000', '0.00000000'], ['1708.95000000', '2.86400000'], ['1708.56000000', '0.02140000'], ['1000.00000000', '2812.31600000']]","[['1738.34000000', '0.00000000'], ['1738.38000000', '0.00000000'], ['1738.39000000', '5.17020000'], ['1738.44000000', '2.20000000'], ['1738.47000000', '0.00000000'], ['1738.49000000', '0.00000000'], ['1738.50000000', '5.00000000'], ['1738.51000000', '9.93080000'], ['1738.53000000', '0.99940000'], ['1738.54000000', '4.00000000'], ['1738.58000000', '0.99940000'], ['1738.59000000', '0.67690000'], ['1738.60000000', '0.00670000'], ['1738.61000000', '0.00000000'], ['1738.62000000', '0.99970000'], ['1738.63000000', '2.35240000'], ['1738.64000000', '0.01000000'], ['1738.65000000', '0.48270000'], ['1738.67000000', '3.45330000'], ['1738.68000000', '9.28470000'], ['1738.70000000', '13.90910000'], ['1738.71000000', '16.40900000'], ['1738.72000000', '26.54360000'], ['1738.75000000', '0.57510000'], ['1738.82000000', '0.00000000'], ['1738.88000000', '10.83640000'], ['1738.91000000', '0.59730000'], ['1738.95000000', '0.00000000'], ['1739.04000000', '6.98330000'], ['1739.05000000', '6.86900000'], ['1739.07000000', '10.93220000'], ['1739.19000000', '0.58110000'], ['1739.22000000', '5.64250000'], ['1739.29000000', '0.03000000'], ['1739.44000000', '0.01000000'], ['1739.54000000', '13.32040000'], ['1739.84000000', '10.26680000'], ['1739.89000000', '19.77270000'], ['1740.08000000', '22.20250000'], ['1742.07000000', '0.03450000'], ['1742.51000000', '0.00620000'], ['1743.89000000', '0.47440000'], ['1757.46000000', '8.60850000'], ['1757.72000000', '0.01900000'], ['1764.34000000', '0.02990000'], ['1764.76000000', '2.37190000']]",1693334792680
ETHUSDT,"[['1738.38000000', '35.16790000'], ['1738.37000000', '0.00000000'], ['1738.36000000', '8.62900000'], ['1738.35000000', '6.87890000'], ['1738.34000000', '6.49500000'], ['1738.33000000', '4.96960000'], ['1738.27000000', '0.00000000'], ['1738.26000000', '2.99170000'], ['1738.22000000', '1.51290000'], ['1738.21000000', '2.52080000'], ['1738.16000000', '6.31380000'], ['1737.97000000', '1.59850000'], ['1737.95000000', '0.00000000'], ['1737.94000000', '4.24720000'], ['1737.92000000', '0.01000000'], ['1737.78000000', '15.90630000'], ['1737.77000000', '0.00000000'], ['1737.75000000', '0.00000000'], ['1737.61000000', '0.00590000'], ['1737.57000000', '11.54680000'], ['1737.17000000', '19.17200000'], ['1737.12000000', '0.01000000'], ['1736.39000000', '3.00000000'], ['1736.38000000', '0.00000000'], ['1708.25000000', '0.01180000'], ['1690.00000000', '144.27510000'], ['1000.00000000', '2812.30600000']]","[['1738.39000000', '4.01780000'], ['1738.52000000', '0.00000000'], ['1738.53000000', '0.00000000'], ['1738.55000000', '5.87280000'], ['1738.56000000', '0.47660000'], ['1738.58000000', '0.00000000'], ['1738.63000000', '0.75000000'], ['1738.66000000', '0.19740000'], ['1738.67000000', '3.32600000'], ['1738.68000000', '14.80000000'], ['1738.69000000', '6.33830000'], ['1738.70000000', '19.93910000'], ['1738.71000000', '16.40900000'], ['1738.76000000', '0.90540000'], ['1738.84000000', '0.00000000'], ['1738.85000000', '0.03000000'], ['1738.86000000', '0.00000000'], ['1738.88000000', '2.21000000'], ['1739.84000000', '8.64080000']]",1693334793679
ETHUSDT,"[['1738.03000000', '9.90060000'], ['1738.02000000', '15.00000000'], ['1738.01000000', '0.00580000'], ['1737.75000000', '17.63680000'], ['1737.72000000', '29.39350000'], ['1737.59000000', '2.50260000'], ['1737.47000000', '9.75720000'], ['1737.35000000', '0.25390000'], ['1737.22000000', '0.00000000'], ['1737.17000000', '1.27200000']]","[['1738.50000000', '0.00000000'], ['1738.56000000', '0.07660000'], ['1738.61000000', '5.00000000'], ['1738.65000000', '0.48270000'], ['1738.66000000', '0.11510000'], ['1738.67000000', '12.98480000'], ['1738.69000000', '1.08220000'], ['1738.71000000', '16.61220000'], ['1738.83000000', '8.62670000'], ['1739.63000000', '15.00000000'], ['1739.97000000', '0.70290000'], ['1740.00000000', '14.46990000']]",1693334794679
