symbol,bids,asks,timestamp
BTCUSDT,"[['27964.99000000', '7.76695000'], ['27963.82000000', '0.00000000'], ['27963.81000000', '0.00000000'], ['27963.80000000', '0.55761000'], ['27963.10000000', '0.07000000'], ['27963.09000000', '2.26893000'], ['27961.00000000', '0.00000000'], ['27960.95000000', '0.00000000'], ['27960.91000000', '0.11999000'], ['27960.62000000', '0.00000000'], ['27960.53000000', '0.00000000'], ['27952.67000000', '0.17877000'], ['27951.92000000', '0.05000000'], ['27950.39000000', '0.02642000'], ['27948.72000000', '0.10000000'], ['27947.29000000', '1.28747000'], ['27946.83000000', '0.00000000'], ['27946.36000000', '0.00000000'], ['27942.63000000', '0.00052000'], ['27941.24000000', '0.00000000'], ['27935.64000000', '0.00052000'], ['27935.58000000', '0.01000000'], ['27935.30000000', '0.18719000'], ['27935.22000000', '0.00000000'], ['27930.32000000', '0.04529000'], ['27928.65000000', '0.00052000'], ['27928.29000000', '0.00000000'], ['27928.24000000', '0.00000000'], ['27927.60000000', '0.00000000'], ['27921.66000000', '0.00052000'], ['27921.25000000', '0.00000000'], ['27916.36000000', '0.00358000'], ['27914.67000000', '0.00052000'], ['27914.26000000', '0.00000000'], ['27911.37000000', '0.62920000'], ['27907.68000000', '0.00052000'], ['27907.27000000', '0.00000000'], ['27902.53000000', '0.00000000'], ['27900.69000000', '0.00052000'], ['27900.29000000', '0.00000000'], ['27893.70000000', '0.00210000'], ['27893.30000000', '0.00000000'], ['27886.31000000', '0.00000000'], ['27885.51000000', '0.01766000'], ['27878.12000000', '0.00000000'], ['27602.00000000', '0.04065000'], ['27421.00000000', '0.07928000'], ['26869.00000000', '0.00044000'], ['26820.00000000', '1.14302000'], ['22084.08000000', '0.00105000'], ['13982.49000000', '0.00085000']]","[['27965.00000000', '1.11809000'], ['27965.15000000', '0.07903000'], ['27965.17000000', '0.00000000'], ['27965.19000000', '0.00000000'], ['27965.23000000', '0.00000000'], ['27965.27000000', '0.25906000'], ['27965.76000000', '0.27651000'], ['27966.03000000', '0.52633000'], ['27966.04000000', '0.00000000'], ['27966.09000000', '0.45676000'], ['27966.12000000', '0.00000000'], ['27966.29000000', '0.00000000'], ['27966.33000000', '0.00000000'], ['27966.40000000', '0.00671000'], ['27966.54000000', '0.51559000'], ['27966.60000000', '0.00000000'], ['27966.62000000', '0.00000000'], ['27966.63000000', '0.00423000'], ['27966.69000000', '0.00000000'], ['27966.92000000', '0.00000000'], ['27967.05000000', '0.00000000'], ['27967.22000000', '0.00000000'], ['27967.23000000', '0.00000000'], ['27967.26000000', '0.03576000'], ['27967.30000000', '0.00000000'], ['27967.31000000', '0.00000000'], ['27967.41000000', '0.00000000'], ['27967.43000000', '0.00000000'], ['27967.44000000', '0.00000000'], ['27967.45000000', '0.00000000'], ['27967.52000000', '0.00000000'], ['27967.72000000', '0.00000000'], ['27967.84000000', '0.00000000'], ['27969.57000000', '0.01393000'], ['27970.67000000', '0.01018000'], ['27970.90000000', '0.02915000'], ['27971.54000000', '0.20065000'], ['27972.67000000', '0.35749000'], ['27973.17000000', '0.00000000'], ['27976.58000000', '0.00000000'], ['27976.64000000', '0.05443000'], ['27978.45000000', '0.12008000'], ['27979.36000000', '0.00000000'], ['27980.06000000', '0.20007000'], ['27980.63000000', '2.32613000'], ['27980.90000000', '0.44695000'], ['27981.27000000', '0.19315000'], ['27984.31000000', '0.00000000'], ['27986.22000000', '0.18132000'], ['27987.61000000', '1.00000000'], ['27987.78000000', '0.18719000'], ['27988.22000000', '0.00000000'], ['27988.67000000', '0.00000000'], ['27991.19000000', '0.42880000'], ['27996.39000000', '0.00000000'], ['27997.40000000', '0.06000000'], ['27999.50000000', '0.15000000'], ['28302.00000000', '0.01219000'], ['28857.59000000', '0.00100000'], ['108827.57000000', '0.00105000']]",1693334745676
BTCUSDT,"[['27964.99000000', '7.19859000'], ['27964.32000000', '0.00000000'], ['27964.01000000', '0.08605000'], ['27963.80000000', '0.00000000'], ['27963.30000000', '0.35761000'], ['27963.09000000', '1.73261000'], ['27962.90000000', '0.27000000'], ['27960.45000000', '0.00000000'], ['27959.40000000', '0.53632000'], ['27957.58000000', '0.54184000'], ['27952.00000000', '0.35872000'], ['27947.16000000', '2.68202000'], ['27946.78000000', '0.32182000'], ['27946.37000000', '0.00072000'], ['27945.62000000', '0.15000000'], ['27943.96000000', '0.01255000'], ['27940.64000000', '0.00363000'], ['27937.33000000', '0.06000000'], ['27937.24000000', '0.00000000'], ['27935.58000000', '0.00000000'], ['27933.94000000', '0.00000000'], ['27932.84000000', '0.00000000'], ['27929.55000000', '0.25000000'], ['27916.01000000', '0.03455000'], ['27913.98000000', '0.00000000'], ['27664.99000000', '0.00100000'], ['27658.84000000', '0.00000000'], ['27364.99000000', '0.00100000'], ['27358.84000000', '0.00000000'], ['27058.84000000', '0.00000000'], ['25168.00000000', '0.48426000'], ['20500.00000000', '45.42738000'], ['13982.49000000', '0.00085000']]","[['27965.00000000', '1.19919000'], ['27965.03000000', '0.00000000'], ['27965.05000000', '0.00000000'], ['27965.08000000', '0.53883000'], ['27965.10000000', '0.00000000'], ['27965.11000000', '0.00000000'], ['27965.13000000', '0.00000000'], ['27965.14000000', '0.00000000'], ['27965.15000000', '0.00000000'], ['27965.18000000', '0.00000000'], ['27965.21000000', '0.00000000'], ['27965.22000000', '0.00000000'], ['27965.26000000', '0.00000000'], ['27965.27000000', '0.00000000'], ['27965.40000000', '0.00000000'], ['27965.65000000', '0.42148000'], ['27965.75000000', '0.42446000'], ['27966.03000000', '0.00000000'], ['27966.07000000', '0.00000000'], ['27966.09000000', '0.00000000'], ['27966.17000000', '0.00000000'], ['27966.18000000', '0.45580000'], ['27966.37000000', '0.00000000'], ['27966.54000000', '0.00000000'], ['27966.68000000', '0.00000000'], ['27966.71000000', '0.00000000'], ['27967.10000000', '0.00000000'], ['27967.12000000', '0.00000000'], ['27967.14000000', '0.00000000'], ['27967.18000000', '0.03308000'], ['27967.26000000', '0.00000000'], ['27967.67000000', '0.00000000'], ['27967.68000000', '0.00000000'], ['27969.28000000', '0.30003000'], ['27969.35000000', '0.00000000'], ['27969.42000000', '0.00000000'], ['27969.57000000', '0.00000000'], ['27971.85000000', '0.28224000'], ['27972.89000000', '0.88000000'], ['27974.85000000', '0.72000000'], ['27976.07000000', '0.00000000'], ['27976.64000000', '0.00000000'], ['27977.02000000', '0.05230000'], ['27980.40000000', '1.34212000'], ['27982.96000000', '0.00000000'], ['27984.24000000', '0.00000000'], ['27987.61000000', '0.00000000'], ['27988.33000000', '0.00000000'], ['27991.65000000', '0.00363000'], ['27994.99000000', '0.22550000'], ['28258.84000000', '0.00042000'], ['28440.00000000', '1.51179000'], ['28558.84000000', '0.00000000'], ['28858.84000000', '0.00000000'], ['30000.00000000', '296.14721000']]",1693334746676
BTCUSDT,"[['27964.99000000', '7.13856000'], ['27963.80000000', '0.00000000'], ['27962.90000000', '0.23000000'], ['27960.59000000', '0.03000000'], ['27960.42000000', '0.03000000'], ['27960.41000000', '0.01050000'], ['27914.59000000', '0.50000000'], ['27909.33000000', '0.00000000'], ['27881.65000000', '0.00000000'], ['27878.86000000', '0.03280000'], ['27064.99000000', '0.00100000'], ['25168.49000000', '0.00000000'], ['25168.00000000', '0.48426000'], ['13982.49000000', '0.00085000']]","[['27965.00000000', '1.17882000'], ['27965.65000000', '0.00000000'], ['27965.75000000', '0.42449000'], ['27965.89000000', '0.54801000'], ['27966.12000000', '0.47614000'], ['27966.18000000', '0.00000000'], ['27967.06000000', '0.03351000'], ['27967.09000000', '0.00000000'], ['27967.12000000', '0.00000000'], ['27967.16000000', '0.00000000'], ['27967.18000000', '0.00000000'], ['27967.23000000', '0.00000000'], ['27967.25000000', '0.00000000'], ['27969.22000000', '0.00000000'], ['27969.51000000', '0.00000000'], ['27970.77000000', '0.19963000'], ['27971.85000000', '0.00000000'], ['27972.69000000', '0.00000000'], ['27972.86000000', '0.50904000'], ['27972.89000000', '0.00000000'], ['27973.28000000', '1.29877000'], ['27973.76000000', '0.16000000'], ['27973.86000000', '0.00000000'], ['27974.26000000', '0.32000000'], ['27974.82000000', '0.08000000'], ['27974.84000000', '0.00000000'], ['27974.85000000', '0.00000000'], ['27975.72000000', '0.16000000'], ['27976.64000000', '0.03349000'], ['27979.45000000', '0.20000000'], ['27987.57000000', '1.00000000'], ['27989.00000000', '0.06470000'], ['27991.10000000', '0.15000000'], ['27997.40000000', '0.00000000'], ['27999.50000000', '0.00000000'], ['28033.61000000', '0.00000000'], ['28047.68000000', '0.00000000'], ['28054.70000000', '0.00000000'], ['28057.01000000', '1.78795000'], ['28264.99000000', '0.00209000'], ['28482.00000000', '0.02205000'], ['28564.99000000', '0.00100000'], ['30000.00000000', '296.14681000']]",1693334747676
BTCUSDT,"[['27964.99000000', '7.97902000'], ['27964.90000000', '0.20000000'], ['27964.70000000', '0.20000000'], ['27964.68000000', '0.08605000'], ['27964.02000000', '0.00000000'], ['27963.80000000', '0.00000000'], ['27963.79000000', '0.35761000'], ['27963.30000000', '0.00000000'], ['27963.10000000', '0.39616000'], ['27962.87000000', '0.00000000'], ['27962.60000000', '2.40000000'], ['27962.22000000', '0.07000000'], ['27961.72000000', '0.11999000'], ['27961.47000000', '0.03585000'], ['27961.38000000', '0.00000000'], ['27960.91000000', '0.00000000'], ['27960.61000000', '1.92000000'], ['27959.54000000', '0.00000000'], ['27959.40000000', '0.00000000'], ['27957.87000000', '0.00000000'], ['27957.58000000', '1.07816000'], ['27957.55000000', '0.00000000'], ['27955.05000000', '0.00512000'], ['27954.30000000', '0.00000000'], ['27952.01000000', '0.10000000'], ['27949.57000000', '0.00000000'], ['27949.19000000', '0.00000000'], ['27947.16000000', '2.14570000'], ['27945.72000000', '0.06000000'], ['27943.86000000', '0.42952000'], ['27943.85000000', '0.00000000'], ['27943.22000000', '0.00000000'], ['27942.28000000', '0.18719000'], ['27939.01000000', '0.00050000'], ['27938.68000000', '0.00000000'], ['27938.14000000', '0.16090000'], ['27938.11000000', '0.00000000'], ['27937.33000000', '0.00000000'], ['27935.83000000', '0.16091000'], ['27935.30000000', '0.00000000'], ['27931.00000000', '0.15005000'], ['27930.99000000', '0.25000000'], ['27930.32000000', '0.00000000'], ['27927.28000000', '0.00000000'], ['25720.98000000', '0.00000000'], ['25100.00000000', '55.99272000'], ['13982.49000000', '0.00085000']]","[['27965.00000000', '0.65595000'], ['27965.08000000', '0.00000000'], ['27965.70000000', '0.00000000'], ['27965.75000000', '0.00000000'], ['27965.76000000', '0.00000000'], ['27966.12000000', '0.00000000'], ['27966.30000000', '0.00000000'], ['27966.93000000', '0.00000000'], ['27966.98000000', '0.00000000'], ['27967.03000000', '0.00000000'], ['27967.04000000', '0.00000000'], ['27967.06000000', '0.00000000'], ['27967.19000000', '0.00000000'], ['27967.20000000', '0.00000000'], ['27967.33000000', '0.00000000'], ['27967.62000000', '0.00000000'], ['27967.70000000', '0.00000000'], ['27967.79000000', '0.56894000'], ['27967.80000000', '0.97314000'], ['27967.88000000', '0.00000000'], ['27968.10000000', '0.00000000'], ['27968.25000000', '0.00000000'], ['27969.02000000', '0.63065000'], ['27969.03000000', '1.12844000'], ['27969.04000000', '0.00000000'], ['27969.20000000', '0.00000000'], ['27969.21000000', '0.00000000'], ['27969.24000000', '0.00000000'], ['27969.30000000', '0.00000000'], ['27969.35000000', '0.00000000'], ['27969.37000000', '0.03575000'], ['27970.06000000', '0.03574000'], ['27970.27000000', '0.00000000'], ['27970.29000000', '0.00000000'], ['27970.77000000', '0.00000000'], ['27970.90000000', '0.00000000'], ['27971.12000000', '0.00000000'], ['27971.16000000', '0.27866000'], ['27971.18000000', '0.00048000'], ['27972.67000000', '0.00000000'], ['27972.76000000', '0.03575000'], ['27972.84000000', '0.03585000'], ['27972.86000000', '0.26904000'], ['27973.18000000', '0.35749000'], ['27973.26000000', '0.00000000'], ['27973.76000000', '0.00000000'], ['27974.26000000', '0.00000000'], ['27974.66000000', '2.16000000'], ['27974.82000000', '0.00000000'], ['27975.35000000', '0.00000000'], ['27975.50000000', '0.00000000'], ['27975.72000000', '0.00000000'], ['27976.22000000', '0.00000000'], ['27976.62000000', '1.36000000'], ['27976.63000000', '0.00000000'], ['27977.02000000', '0.00000000'], ['27977.11000000', '0.00000000'], ['27977.50000000', '0.00000000'], ['27978.25000000', '0.10000000'], ['27979.04000000', '0.00000000'], ['27980.78000000', '0.18719000'], ['27982.06000000', '0.00715000'], ['27983.06000000', '0.14676000'], ['27986.59000000', '0.01000000'], ['27987.44000000', '0.26245000'], ['27987.57000000', '0.00000000'], ['27987.78000000', '0.00000000'], ['27988.07000000', '0.00000000'], ['27988.40000000', '0.00513000'], ['27988.67000000', '0.00000000'], ['27989.31000000', '1.00000000'], ['27994.99000000', '0.21550000'], ['28009.58000000', '0.00000000'], ['28012.54000000', '0.00000000'], ['28059.46000000', '0.13286000'], ['28129.15000000', '0.00510000'], ['28135.00000000', '0.00000000'], ['28864.99000000', '0.00100000']]",1693334748676
BTCUSDT,"[['27964.99000000', '8.01557000'], ['27964.98000000', '0.00205000'], ['27964.97000000', '0.03582000'], ['27964.68000000', '0.00000000'], ['27960.33000000', '0.00700000'], ['27959.73000000', '0.01891000'], ['27958.50000000', '0.00100000'], ['27958.01000000', '0.00000000'], ['27957.58000000', '0.54184000'], ['27955.70000000', '0.00000000'], ['27950.96000000', '2.03340000'], ['27949.59000000', '0.00000000'], ['27947.26000000', '0.98326000'], ['27939.83000000', '0.00052000'], ['27938.14000000', '0.00000000'], ['27937.78000000', '0.00000000'], ['27937.62000000', '0.00000000'], ['27937.33000000', '0.16091000'], ['27925.86000000', '0.00052000'], ['27922.47000000', '0.00000000'], ['27916.74000000', '0.03455000'], ['27916.01000000', '0.00000000'], ['27900.11000000', '0.00000000'], ['27900.09000000', '0.01661000'], ['27896.43000000', '0.00000000'], ['27896.37000000', '0.01655000'], ['27896.34000000', '0.01677000'], ['27889.59000000', '0.00000000'], ['27889.58000000', '0.01618000'], ['27762.35000000', '0.00000000'], ['26000.31000000', '0.00067000'], ['25168.00000000', '0.48526000'], ['25058.38000000', '0.00000000'], ['25058.12000000', '0.06617000'], ['13982.49000000', '0.00085000']]","[['27965.00000000', '0.95415000'], ['27966.87000000', '0.56141000'], ['27966.88000000', '0.75501000'], ['27966.89000000', '0.19587000'], ['27967.08000000', '0.02357000'], ['27967.16000000', '0.00000000'], ['27967.17000000', '0.00000000'], ['27967.19000000', '0.00000000'], ['27967.22000000', '0.00000000'], ['27967.25000000', '0.00000000'], ['27967.33000000', '0.00000000'], ['27967.79000000', '0.00000000'], ['27967.80000000', '0.20000000'], ['27968.38000000', '0.47466000'], ['27968.69000000', '0.00000000'], ['27969.02000000', '0.37167000'], ['27969.03000000', '0.61941000'], ['27969.28000000', '0.00000000'], ['27969.71000000', '0.12008000'], ['27971.92000000', '0.02894000'], ['27972.12000000', '0.59149000'], ['27972.13000000', '0.00000000'], ['27976.61000000', '0.81609000'], ['27976.76000000', '0.00700000'], ['27977.65000000', '0.05439000'], ['27979.95000000', '0.20000000'], ['27985.43000000', '0.00000000'], ['27987.44000000', '0.00000000'], ['27988.59000000', '0.60001000'], ['27988.60000000', '1.00000000'], ['27989.31000000', '0.00000000'], ['27995.37000000', '0.00178000'], ['33121.62000000', '0.11254000'], ['33166.60000000', '0.00000000']]",1693334749676
BTCUSDT,"[['27964.99000000', '8.76473000'], ['27964.97000000', '0.00000000'], ['27964.65000000', '0.00454000'], ['27964.46000000', '0.08605000'], ['27960.00000000', '0.05373000'], ['27956.10000000', '0.46904000'], ['27942.63000000', '0.00052000'], ['27939.59000000', '0.00000000'], ['27935.64000000', '0.00052000'], ['27932.52000000', '0.00000000'], ['27932.13000000', '0.20000000'], ['27928.65000000', '0.00052000'], ['27921.66000000', '0.00052000'], ['27916.99000000', '0.00000000'], ['27914.67000000', '0.00052000'], ['27907.68000000', '0.00052000'], ['27900.69000000', '0.00052000'], ['27893.70000000', '0.00210000'], ['27885.51000000', '0.01766000'], ['27870.21000000', '0.00000000'], ['27869.83000000', '0.00179000'], ['27863.72000000', '0.00000000'], ['26810.00000000', '0.04657000'], ['25168.00000000', '0.48426000'], ['13982.49000000', '0.00085000']]","[['27965.00000000', '1.06516000'], ['27965.98000000', '0.07378000'], ['27965.99000000', '0.32047000'], ['27966.28000000', '0.00000000'], ['27966.29000000', '0.00000000'], ['27966.55000000', '0.00000000'], ['27966.56000000', '0.40482000'], ['27966.59000000', '0.00000000'], ['27966.87000000', '0.00000000'], ['27966.88000000', '0.00000000'], ['27966.89000000', '0.00000000'], ['27967.05000000', '0.00000000'], ['27967.08000000', '0.00000000'], ['27967.71000000', '0.26965000'], ['27967.72000000', '0.44933000'], ['27968.03000000', '0.00000000'], ['27968.38000000', '0.00000000'], ['27969.27000000', '0.01044000'], ['27970.31000000', '0.20046000'], ['27971.54000000', '0.00000000'], ['27972.70000000', '0.35749000'], ['27973.18000000', '0.00000000'], ['27975.98000000', '3.07562000'], ['27975.99000000', '0.00000000'], ['27988.04000000', '1.00000000'], ['27988.59000000', '0.00000000'], ['27988.60000000', '0.00000000'], ['27993.57000000', '0.00179000'], ['27993.96000000', '0.00000000'], ['27996.94000000', '0.00000000'], ['27997.35000000', '0.20000000'], ['28092.89000000', '0.00000000'], ['28420.66000000', '0.02400000'], ['30000.00000000', '296.14721000']]",1693334750676
BTCUSDT,"[['27964.99000000', '8.07353000'], ['27958.27000000', '0.73631000'], ['27956.40000000', '0.00178000'], ['27947.26000000', '0.44694000'], ['27942.67000000', '0.00000000'], ['27938.01000000', '0.34989000'], ['27937.02000000', '0.00100000'], ['27929.01000000', '0.00000000'], ['27915.93000000', '0.00000000'], ['27835.76000000', '0.06437000'], ['27774.01000000', '0.17558000'], ['25168.00000000', '0.48426000'], ['20973.74000000', '0.00223000'], ['13982.49000000', '0.00085000']]","[['27965.00000000', '0.63009000'], ['27965.89000000', '0.00000000'], ['27965.98000000', '0.00000000'], ['27965.99000000', '0.00000000'], ['27966.55000000', '0.00000000'], ['27966.56000000', '0.00000000'], ['27967.62000000', '0.72540000'], ['27967.71000000', '0.00000000'], ['27967.72000000', '0.00000000'], ['27967.79000000', '0.12002000'], ['27968.46000000', '0.49983000'], ['27968.96000000', '0.53529000'], ['27969.25000000', '0.00000000'], ['27969.27000000', '0.00000000'], ['27970.31000000', '0.00000000'], ['27971.16000000', '0.00000000'], ['27972.02000000', '0.00000000'], ['27972.12000000', '0.62149000'], ['27974.28000000', '0.53632000'], ['27975.63000000', '0.00000000'], ['27975.97000000', '0.00000000'], ['27975.98000000', '0.00000000'], ['27981.78000000', '0.00100000'], ['27987.99000000', '0.00000000'], ['27988.04000000', '0.00000000'], ['27988.48000000', '0.00000000'], ['27990.31000000', '0.00000000'], ['27990.75000000', '1.00000000'], ['27991.19000000', '0.00000000'], ['27996.82000000', '0.00000000'], ['28006.95000000', '0.00100000'], ['28016.84000000', '0.00265000'], ['28028.75000000', '0.00000000'], ['28046.10000000', '0.00100000'], ['28120.94000000', '0.06437000'], ['28525.00000000', '0.12208000'], ['30000.00000000', '296.14681000']]",1693334751676
BTCUSDT,"[['27964.99000000', '8.10619000'], ['27964.71000000', '0.82557000'], ['27964.02000000', '0.75251000'], ['27963.38000000', '0.90593000'], ['27963.09000000', '1.69084000'], ['27962.71000000', '0.00000000'], ['27961.23000000', '0.03000000'], ['27958.50000000', '0.53732000'], ['27958.27000000', '0.19999000'], ['27955.48000000', '0.05600000'], ['27954.56000000', '0.00037000'], ['27947.26000000', '0.44694000'], ['27947.09000000', '0.16800000'], ['27945.00000000', '0.06653000'], ['27942.28000000', '0.00000000'], ['27939.58000000', '0.00050000'], ['27939.01000000', '0.00000000'], ['27938.71000000', '0.16809000'], ['27938.70000000', '0.28000000'], ['27938.20000000', '0.18719000'], ['27930.31000000', '0.39239000'], ['27928.17000000', '0.00000000'], ['27927.44000000', '2.14562000'], ['27927.24000000', '3.57591000'], ['27926.34000000', '0.00000000'], ['27917.34000000', '0.00000000'], ['27917.27000000', '0.00000000'], ['27916.74000000', '0.00000000'], ['27915.01000000', '0.03455000'], ['27914.59000000', '0.00000000'], ['27713.49000000', '0.00000000'], ['27282.44000000', '0.10976000'], ['27281.36000000', '0.00047000'], ['27222.96000000', '0.00000000'], ['25800.00000000', '26.35165000'], ['25168.00000000', '0.48426000'], ['13982.49000000', '0.00085000']]","[['27965.00000000', '0.54499000'], ['27966.63000000', '0.00000000'], ['27966.66000000', '0.00357000'], ['27966.78000000', '0.48479000'], ['27966.79000000', '0.69537000'], ['27966.94000000', '0.19053000'], ['27967.21000000', '0.00000000'], ['27967.22000000', '0.00000000'], ['27967.32000000', '0.00000000'], ['27967.61000000', '0.00000000'], ['27967.62000000', '0.00000000'], ['27967.79000000', '0.00000000'], ['27967.97000000', '0.45845000'], ['27968.16000000', '0.55761000'], ['27968.46000000', '0.00000000'], ['27968.54000000', '0.00000000'], ['27968.96000000', '0.00000000'], ['27969.47000000', '0.00000000'], ['27971.92000000', '0.00000000'], ['27972.21000000', '0.05600000'], ['27972.27000000', '0.54058000'], ['27972.60000000', '0.19975000'], ['27974.42000000', '0.00000000'], ['27975.99000000', '0.21452000'], ['27977.65000000', '0.00000000'], ['27977.69000000', '2.69797000'], ['27980.52000000', '0.07467000'], ['27980.65000000', '0.05600000'], ['27988.56000000', '1.00000000'], ['27989.04000000', '0.16800000'], ['27989.11000000', '0.00000000'], ['27989.56000000', '0.00000000'], ['27990.74000000', '0.00000000'], ['27990.75000000', '0.00000000'], ['27997.43000000', '0.28000000'], ['28005.81000000', '0.23520000'], ['28005.82000000', '0.39200000'], ['28006.31000000', '0.00000000'], ['28017.88000000', '0.01304000']]",1693334752676
BTCUSDT,"[['27964.99000000', '8.85554000'], ['27964.92000000', '0.03585000'], ['27964.71000000', '0.00000000'], ['27964.02000000', '0.00000000'], ['27963.38000000', '0.00000000'], ['27963.10000000', '1.28013000'], ['27962.90000000', '0.20000000'], ['27958.50000000', '0.00100000'], ['27957.86000000', '0.56600000'], ['27954.56000000', '0.00000000'], ['27951.92000000', '0.09210000'], ['27947.26000000', '0.44694000'], ['27915.59000000', '0.50000000'], ['27881.27000000', '0.03280000'], ['27878.86000000', '0.00000000'], ['27815.34000000', '0.05015000'], ['27250.18000000', '0.00378000'], ['27200.00000000', '23.19446000'], ['25720.98000000', '0.00039000'], ['25168.00000000', '0.48426000'], ['13982.49000000', '0.00085000']]","[['27965.00000000', '0.80139000'], ['27965.80000000', '0.25913000'], ['27966.22000000', '0.51953000'], ['27966.33000000', '0.16432000'], ['27966.34000000', '0.26711000'], ['27966.51000000', '0.41769000'], ['27966.63000000', '0.00000000'], ['27966.65000000', '0.00000000'], ['27966.78000000', '0.00000000'], ['27966.79000000', '0.00000000'], ['27966.80000000', '0.00000000'], ['27966.94000000', '0.00000000'], ['27967.27000000', '0.00089000'], ['27967.33000000', '0.00000000'], ['27967.63000000', '0.00000000'], ['27967.79000000', '0.12005000'], ['27967.87000000', '0.00000000'], ['27967.97000000', '0.00000000'], ['27968.16000000', '0.00000000'], ['27969.21000000', '0.00000000'], ['27969.25000000', '0.00000000'], ['27970.88000000', '0.23538000'], ['27972.60000000', '0.00000000'], ['27972.67000000', '0.02821000'], ['27977.66000000', '0.05359000'], ['27977.68000000', '1.61879000'], ['27978.45000000', '0.00000000'], ['27980.78000000', '0.00000000'], ['27988.55000000', '0.00000000'], ['27988.56000000', '0.00000000'], ['27988.99000000', '1.00000000'], ['27990.68000000', '0.18719000'], ['27992.00000000', '0.35734000'], ['28041.62000000', '0.50000000'], ['28077.57000000', '0.00209000'], ['35212.00000000', '0.09269000']]",1693334753677
