symbol,bids,asks,timestamp
ETHBTC,"[['0.06255000', '49.61160000'], ['0.06254000', '17.10580000'], ['0.06251000', '58.47480000'], ['0.06247000', '65.10210000'], ['0.06230000', '2.35520000']]","[['0.06257000', '15.36840000'], ['0.06258000', '25.97210000'], ['0.06259000', '30.81610000'], ['0.06261000', '54.75870000'], ['0.06263000', '43.75820000'], ['0.06281000', '3.77020000']]",1693387319347
ETHBTC,"[['0.06255000', '48.38610000'], ['0.06254000', '38.78960000'], ['0.06253000', '32.94280000'], ['0.06252000', '23.86940000'], ['0.06249000', '12.67200000'], ['0.06248000', '77.27120000'], ['0.06247000', '55.49750000'], ['0.06245000', '10.18880000'], ['0.06230000', '4.85520000']]","[['0.06256000', '40.85130000'], ['0.06257000', '25.19880000'], ['0.06258000', '18.00840000'], ['0.06259000', '40.82710000'], ['0.06265000', '44.38320000'], ['0.06266000', '73.00500000'], ['0.06281000', '5.27020000']]",1693387320347
ETHBTC,"[['0.06255000', '52.53410000'], ['0.06254000', '42.57060000'], ['0.06253000', '36.26280000'], ['0.06252000', '24.55480000'], ['0.06251000', '60.47250000'], ['0.06250000', '61.78750000'], ['0.06248000', '41.47120000'], ['0.06241000', '65.90980000'], ['0.06235000', '189.37910000']]","[['0.06256000', '44.04000000'], ['0.06257000', '21.99720000'], ['0.06258000', '24.17850000'], ['0.06259000', '32.30050000'], ['0.06262000', '28.29470000'], ['0.06263000', '45.75590000'], ['0.06264000', '17.48990000'], ['0.06269000', '37.02940000'], ['0.06297000', '5.29800000'], ['0.06350000', '225.86050000']]",1693387321347
ETHBTC,"[['0.06255000', '49.78330000'], ['0.06254000', '42.88050000'], ['0.06252000', '24.04700000'], ['0.06251000', '60.99090000'], ['0.06250000', '63.78520000'], ['0.06248000', '67.87120000'], ['0.06246000', '13.00560000']]","[['0.06256000', '44.02690000'], ['0.06257000', '21.99720000'], ['0.06259000', '33.34790000'], ['0.06260000', '12.23280000'], ['0.06267000', '199.94960000'], ['0.06272000', '15.03880000'], ['0.06283000', '115.07900000'], ['0.06286000', '3.61710000'], ['0.06326000', '19.00390000']]",1693387322347
ETHBTC,"[['0.06251000', '58.47480000'], ['0.06250000', '63.78520000']]","[['0.06258000', '25.65790000'], ['0.06259000', '32.34790000'], ['0.06262000', '30.29240000'], ['0.06263000', '43.75820000']]",1693387323348
ETHBTC,"[['0.06254000', '43.35310000'], ['0.06253000', '36.26280000'], ['0.06252000', '25.36230000'], ['0.06250000', '66.30130000'], ['0.06248000', '77.27120000'], ['0.06246000', '13.00560000'], ['0.06244000', '73.48790000'], ['0.06155000', '3.47890000']]","[['0.06258000', '25.65790000'], ['0.06259000', '34.60050000'], ['0.06261000', '54.28670000'], ['0.06262000', '30.29240000'], ['0.06264000', '14.18990000'], ['0.06301000', '4.72010000']]",1693387324348
ETHBTC,"[['0.06255000', '49.80940000'], ['0.06254000', '51.81950000'], ['0.06253000', '36.26280000'], ['0.06251000', '58.47480000'], ['0.06250000', '65.38520000'], ['0.06245000', '10.42880000'], ['0.06155000', '3.47890000']]","[['0.06256000', '43.55430000'], ['0.06257000', '21.99720000'], ['0.06258000', '26.45700000'], ['0.06259000', '35.06200000']]",1693387325348
ETHBTC,"[['0.06252000', '24.73240000'], ['0.06251000', '59.07960000']]","[['0.06256000', '43.34150000'], ['0.06257000', '21.99720000'], ['0.06258000', '28.05500000']]",1693387326348
ETHBTC,"[['0.06255000', '55.09250000'], ['0.06254000', '47.77110000'], ['0.06252000', '24.04700000'], ['0.06250000', '67.90130000'], ['0.06248000', '67.87120000']]","[['0.06256000', '40.37020000'], ['0.06257000', '24.96850000'], ['0.06258000', '20.76200000'], ['0.06259000', '41.37250000'], ['0.06260000', '13.28020000'], ['0.06296000', '7.88170000']]",1693387327348
ETHBTC,"[['0.06255000', '53.85780000'], ['0.06254000', '47.77110000'], ['0.06253000', '36.26270000'], ['0.06252000', '24.73240000'], ['0.06247000', '55.43200000']]","[['0.06256000', '43.31150000'], ['0.06257000', '21.99720000'], ['0.06258000', '26.25500000'], ['0.06259000', '35.54140000'], ['0.06266000', '72.93960000'], ['0.06267000', '200.01580000'], ['0.06350000', '225.92970000'], ['0.06352000', '33.55110000'], ['0.06448000', '4.55510000'], ['0.06449000', '1.54740000']]",1693387328348
ETHBTC,"[['0.06255000', '52.85780000'], ['0.06254000', '47.77110000'], ['0.06251000', '59.07960000'], ['0.06250000', '65.38520000'], ['0.06248000', '67.87120000'], ['0.06230000', '2.35520000'], ['0.06155000', '3.47890000']]","[['0.06256000', '40.34020000'], ['0.06257000', '24.96850000'], ['0.06258000', '20.42290000'], ['0.06259000', '50.29150000'], ['0.06263000', '42.30280000'], ['0.06264000', '4.68990000'], ['0.06281000', '3.77020000']]",1693387329348
ETHBTC,"[['0.06255000', '53.85780000'], ['0.06252000', '34.13240000'], ['0.06251000', '61.59570000'], ['0.06241000', '12.81180000'], ['0.06229000', '5.18000000'], ['0.06155000', '3.47890000'], ['0.05629000', '0.16000000']]","[['0.06258000', '21.54160000'], ['0.06263000', '44.71140000'], ['0.06267000', '198.31200000'], ['0.06269000', '0.12740000'], ['0.06280000', '7.27180000']]",1693387330348
ETHBTC,"[['0.06255000', '56.69090000'], ['0.06254000', '51.09170000'], ['0.06253000', '78.25520000'], ['0.06252000', '35.73240000'], ['0.06251000', '59.99570000'], ['0.06235000', '189.37910000']]","[['0.06257000', '21.99720000'], ['0.06258000', '20.42290000'], ['0.06259000', '37.46960000'], ['0.06260000', '13.29830000'], ['0.06263000', '46.16750000'], ['0.06264000', '17.48990000'], ['0.06297000', '5.29800000']]",1693387331348
ETHBTC,"[['0.06256000', '39.70990000'], ['0.06255000', '60.77950000'], ['0.06254000', '41.47620000'], ['0.06253000', '65.23980000'], ['0.06252000', '55.56230000'], ['0.06251000', '42.43100000'], ['0.06250000', '55.78520000'], ['0.06247000', '55.49770000'], ['0.06246000', '7.53660000'], ['0.06245000', '4.95960000'], ['0.06216000', '78.24060000']]","[['0.06256000', '0.00000000'], ['0.06257000', '19.25370000'], ['0.06258000', '23.56350000'], ['0.06259000', '38.80790000'], ['0.06260000', '13.69980000'], ['0.06273000', '2.48970000'], ['0.06277000', '15.79550000']]",1693387332348
ETHBTC,"[['0.06256000', '58.18340000'], ['0.06255000', '51.58560000'], ['0.06254000', '37.24110000'], ['0.06250000', '94.36960000'], ['0.06248000', '37.39860000'], ['0.06247000', '16.91330000'], ['0.06241000', '65.90980000'], ['0.06229000', '2.68000000'], ['0.06222000', '37.43700000']]","[['0.06257000', '16.28240000'], ['0.06258000', '41.42090000'], ['0.06259000', '40.72550000'], ['0.06260000', '14.81840000'], ['0.06261000', '15.70230000'], ['0.06263000', '76.23110000'], ['0.06264000', '56.07430000'], ['0.06266000', '67.46990000'], ['0.06269000', '37.02940000']]",1693387333348
ETHBTC,"[['0.06256000', '58.18340000'], ['0.06255000', '51.60430000'], ['0.06254000', '37.22050000'], ['0.06252000', '56.16710000'], ['0.06251000', '41.82620000'], ['0.06229000', '5.18000000'], ['0.06112000', '2.62420000']]","[['0.06257000', '19.25370000'], ['0.06260000', '11.68290000'], ['0.06261000', '19.02210000'], ['0.06267000', '103.42410000'], ['0.06272000', '109.92670000'], ['0.06280000', '5.77180000']]",1693387334348
ETHBTC,"[['0.06256000', '57.18340000'], ['0.06255000', '40.82150000'], ['0.06254000', '51.78730000'], ['0.06253000', '19.92740000'], ['0.06251000', '41.82620000'], ['0.06247000', '16.84760000'], ['0.06237000', '20.61130000']]","[['0.06257000', '32.48640000'], ['0.06258000', '32.83610000'], ['0.06259000', '29.66550000'], ['0.06260000', '28.99810000'], ['0.06261000', '19.98180000'], ['0.06266000', '66.78350000'], ['0.06268000', '3.02110000'], ['0.06279000', '2.67990000']]",1693387335348
ETHBTC,"[['0.06256000', '53.13500000'], ['0.06255000', '47.71320000'], ['0.06254000', '43.32090000'], ['0.06249000', '12.73720000'], ['0.06246000', '13.00560000']]","[['0.06257000', '35.45520000'], ['0.06258000', '35.86420000'], ['0.06259000', '29.84810000'], ['0.06260000', '32.29810000'], ['0.06261000', '16.68180000']]",1693387336348
ETHBTC,"[['0.06256000', '53.16790000'], ['0.06255000', '46.71320000'], ['0.06252000', '46.13720000'], ['0.06251000', '41.82620000'], ['0.06245000', '20.57660000']]","[['0.06257000', '31.40680000'], ['0.06258000', '29.03070000'], ['0.06259000', '40.91970000']]",1693387337348
ETHBTC,"[['0.06256000', '57.17460000'], ['0.06255000', '42.68470000'], ['0.06254000', '43.29920000'], ['0.06251000', '39.31010000'], ['0.06156000', '5.63400000']]","[['0.06257000', '25.57240000'], ['0.06258000', '31.83740000']]",1693387338348
ETHBTC,"[['0.06255000', '36.84940000'], ['0.06254000', '49.13600000'], ['0.06252000', '46.13720000'], ['0.06250000', '91.87230000'], ['0.06156000', '5.63230000']]","[['0.06257000', '32.05700000'], ['0.06258000', '29.47150000'], ['0.06259000', '40.91950000'], ['0.06260000', '13.77400000'], ['0.06262000', '27.79510000'], ['0.06264000', '58.57160000']]",1693387339348
ETHBTC,"[['0.06252000', '48.63450000'], ['0.06251000', '41.82620000'], ['0.06249000', '22.13720000']]","[['0.06259000', '39.91950000'], ['0.06260000', '14.82140000']]",1693387340348
ETHBTC,"[['0.06256000', '58.17460000'], ['0.06255000', '36.82950000'], ['0.06254000', '49.15570000'], ['0.06253000', '65.23250000'], ['0.06235000', '189.37910000']]","[['0.06259000', '40.91950000'], ['0.06297000', '5.29800000']]",1693387341348
ETHBTC,"[['0.06256000', '57.17460000'], ['0.06255000', '37.82950000'], ['0.06253000', '19.92740000'], ['0.06252000', '47.94910000'], ['0.06241000', '12.81180000']]","[['0.06258000', '30.47150000'], ['0.06259000', '39.91950000'], ['0.06260000', '14.75350000'], ['0.06261000', '15.70230000'], ['0.06262000', '30.29240000'], ['0.06264000', '56.07430000'], ['0.06269000', '0.12740000']]",1693387342348
ETHBTC,"[['0.06256000', '51.33980000'], ['0.06255000', '43.66540000'], ['0.06253000', '43.92740000'], ['0.06252000', '27.14910000'], ['0.06249000', '12.73720000'], ['0.06229000', '2.68000000'], ['0.06156000', '5.63230000']]","[['0.06258000', '36.30530000'], ['0.06259000', '35.20510000'], ['0.06279000', '1.17990000']]",1693387343348
ETHBTC,"[['0.06256000', '57.17580000'], ['0.06255000', '43.85950000'], ['0.06254000', '43.31890000'], ['0.06229000', '5.18000000']]","[['0.06257000', '32.05140000'], ['0.06258000', '35.30530000'], ['0.06259000', '36.20510000'], ['0.06260000', '13.77400000'], ['0.06266000', '67.46990000'], ['0.06268000', '2.33470000'], ['0.06279000', '2.67990000']]",1693387344349
ETHBTC,"[['0.06254000', '43.49810000'], ['0.06253000', '89.23250000'], ['0.06229000', '5.18000000']]","[['0.06263000', '73.82250000'], ['0.06279000', '1.17990000'], ['0.06384000', '11.93530000'], ['0.06391000', '31.22520000']]",1693387345349
ETHBTC,"[['0.06253000', '44.72740000'], ['0.06252000', '26.34910000'], ['0.06250000', '101.27230000'], ['0.06156000', '5.63400000'], ['0.06112000', '2.66350000']]","[['0.06258000', '36.30530000'], ['0.06259000', '35.20510000'], ['0.06260000', '13.85680000'], ['0.06261000', '16.68180000'], ['0.06263000', '75.51840000'], ['0.06280000', '7.27180000']]",1693387346349
ETHBTC,"[['0.06255000', '38.02360000'], ['0.06254000', '49.33510000'], ['0.06156000', '5.63230000'], ['0.05630000', '0.26500000']]","[['0.06258000', '30.47150000'], ['0.06259000', '35.20510000']]",1693387347349
ETHBTC,"[['0.06255000', '38.06660000']]","[['0.06261000', '17.63950000']]",1693387348349
ETHBTC,"[['0.06256000', '39.84890000'], ['0.06255000', '38.35830000'], ['0.06254000', '53.55360000'], ['0.06253000', '44.74870000'], ['0.06250000', '110.87230000']]","[['0.06257000', '36.09980000'], ['0.06258000', '35.26720000'], ['0.06259000', '40.48750000'], ['0.06260000', '13.83570000'], ['0.06264000', '46.57430000']]",1693387349349
ETHBTC,"[['0.06255000', '38.16420000']]","[['0.06257000', '39.24030000'], ['0.06259000', '41.60180000'], ['0.06260000', '14.81520000'], ['0.06261000', '17.38700000']]",1693387350349
ETHBTC,"[['0.06256000', '39.71570000'], ['0.06254000', '53.55360000'], ['0.06253000', '44.74660000'], ['0.06235000', '189.37910000']]","[['0.06257000', '39.21290000'], ['0.06297000', '5.29800000']]",1693387351349
ETHBTC,"[['0.06256000', '45.69770000'], ['0.06255000', '31.32860000'], ['0.06254000', '54.55380000'], ['0.06249000', '12.67200000'], ['0.06229000', '2.68000000']]","[['0.06267000', '103.35790000']]",1693387352349
ETHBTC,"[['0.06256000', '48.72030000'], ['0.06255000', '32.32860000'], ['0.06254000', '49.31560000'], ['0.06252000', '27.06870000'], ['0.06247000', '16.91310000'], ['0.06228000', '7.56810000']]","[['0.06258000', '38.46720000'], ['0.06259000', '34.19300000'], ['0.06266000', '67.53580000'], ['0.06279000', '2.67990000'], ['0.06280000', '5.77180000'], ['0.06352000', '6.27920000']]",1693387353349
ETHBTC,"[['0.06256000', '42.88440000'], ['0.06255000', '38.96350000'], ['0.06244000', '63.48790000']]","[['0.06257000', '42.21350000'], ['0.06258000', '35.45660000'], ['0.06272000', '99.92670000'], ['0.06350000', '253.20160000']]",1693387354349
ETHBTC,"[['0.06256000', '36.77240000'], ['0.06255000', '37.16440000'], ['0.06254000', '50.31560000'], ['0.06253000', '44.74660000'], ['0.06252000', '24.57140000'], ['0.06250000', '113.36960000']]","[['0.06257000', '61.74460000'], ['0.06258000', '27.95710000'], ['0.06265000', '6.59640000']]",1693387355349
ETHBTC,"[['0.06256000', '33.69600000'], ['0.06255000', '33.38340000'], ['0.06254000', '29.82340000'], ['0.06253000', '55.46900000'], ['0.06156000', '5.63400000']]","[['0.06257000', '61.74460000'], ['0.06258000', '27.97580000'], ['0.06259000', '34.17230000']]",1693387356349
ETHBTC,"[['0.06256000', '30.67340000'], ['0.06255000', '36.45980000'], ['0.06254000', '37.80330000'], ['0.06249000', '22.27350000'], ['0.06244000', '66.61880000'], ['0.06242000', '129.46110000'], ['0.06228000', '5.06810000'], ['0.06156000', '5.63230000']]","[['0.06257000', '64.34280000'], ['0.06258000', '26.97580000'], ['0.06259000', '35.29100000']]",1693387357349
ETHBTC,"[['0.06256000', '30.81950000'], ['0.06254000', '43.64100000'], ['0.06253000', '49.63110000'], ['0.06241000', '65.90980000'], ['0.06228000', '7.56810000'], ['0.06162000', '7.32520000'], ['0.06161000', '6.63270000'], ['0.06156000', '5.63230000'], ['0.06115000', '88.46230000'], ['0.06114000', '4.10620000']]","[['0.06257000', '58.33130000'], ['0.06258000', '27.95710000'], ['0.06259000', '35.31220000'], ['0.06260000', '14.23320000'], ['0.06269000', '37.02940000'], ['0.06278000', '4.63260000'], ['0.06279000', '1.17990000']]",1693387358349
ETHBTC,"[['0.06256000', '42.99280000'], ['0.06255000', '27.54760000'], ['0.06254000', '35.66060000'], ['0.06247000', '26.91310000'], ['0.06156000', '5.63400000']]","[['0.06258000', '32.17040000'], ['0.06261000', '17.96900000'], ['0.06266000', '66.84940000'], ['0.06268000', '3.02110000'], ['0.06272000', '109.92670000']]",1693387359349
ETHBTC,"[['0.06255000', '28.54760000'], ['0.06254000', '34.66060000'], ['0.06253000', '50.31650000'], ['0.06156000', '5.63740000']]",[],1693387360349
ETHBTC,"[['0.06256000', '51.00940000'], ['0.06255000', '32.32860000'], ['0.06254000', '45.93300000'], ['0.06253000', '49.61190000'], ['0.06156000', '5.63400000']]","[['0.06257000', '55.38300000'], ['0.06258000', '20.27580000'], ['0.06260000', '35.83320000']]",1693387361349
ETHBTC,"[['0.06256000', '47.06030000'], ['0.06254000', '57.92690000'], ['0.06253000', '47.21190000'], ['0.06249000', '12.67200000'], ['0.06235000', '189.37910000'], ['0.06156000', '5.63230000'], ['0.05630000', '0.26500000']]","[['0.06259000', '36.11220000'], ['0.06260000', '35.03320000'], ['0.06267000', '107.13510000'], ['0.06297000', '5.29800000']]",1693387362349
ETHBTC,"[['0.06256000', '47.06030000']]",[],1693387363350
ETHBTC,"[['0.06255000', '31.32860000'], ['0.06254000', '58.92690000'], ['0.06253000', '82.12460000']]",[],1693387365350
ETHBTC,"[['0.06255000', '33.12770000'], ['0.06254000', '57.92690000'], ['0.06241000', '12.81180000']]","[['0.06269000', '0.12740000']]",1693387366350
ETHBTC,"[['0.06255000', '33.60330000'], ['0.06252000', '25.24900000'], ['0.06176000', '46.46970000']]",[],1693387367350
ETHBTC,"[['0.06256000', '47.14240000']]","[['0.06257000', '52.28840000'], ['0.06258000', '23.44980000'], ['0.06267000', '106.27620000'], ['0.06268000', '2.33470000'], ['0.06269000', '0.81380000']]",1693387368350
ETHBTC,"[['0.06253000', '47.21190000'], ['0.06175000', '14.99980000'], ['0.06156000', '5.63230000']]",[],1693387369350
ETHBTC,"[['0.06241000', '65.90980000'], ['0.06101000', '20.04800000'], ['0.06100000', '543.38800000']]","[['0.06257000', '55.46240000'], ['0.06258000', '20.75300000'], ['0.06260000', '30.29450000'], ['0.06261000', '21.26900000'], ['0.06269000', '37.71580000']]",1693387370350
ETHBTC,"[['0.06253000', '84.03280000'], ['0.06243000', '5.63030000'], ['0.06242000', '128.11490000']]",[],1693387371350
ETHBTC,"[['0.06255000', '33.79730000'], ['0.06254000', '56.92690000'], ['0.06252000', '24.24900000'], ['0.06250000', '93.86960000'], ['0.06248000', '22.49860000'], ['0.06246000', '25.80560000'], ['0.06235000', '189.37910000']]","[['0.06260000', '32.59450000'], ['0.06261000', '17.96900000'], ['0.06262000', '29.29240000'], ['0.06264000', '50.17430000'], ['0.06268000', '3.02110000'], ['0.06269000', '37.02940000'], ['0.06297000', '5.29800000']]",1693387372350
ETHBTC,"[['0.06256000', '69.56580000'], ['0.06255000', '30.00110000'], ['0.06254000', '36.52350000'], ['0.06250000', '74.86960000'], ['0.06247000', '26.84760000']]","[['0.06257000', '35.04780000'], ['0.06258000', '18.86150000'], ['0.06259000', '31.00510000'], ['0.06260000', '33.60130000'], ['0.06262000', '27.83450000'], ['0.06264000', '61.13220000'], ['0.06266000', '66.78350000']]",1693387373350
ETHBTC,"[['0.06256000', '68.31070000'], ['0.06255000', '47.34020000'], ['0.06253000', '84.63760000'], ['0.06252000', '32.73920000'], ['0.06250000', '74.97460000'], ['0.06248000', '27.09860000'], ['0.06246000', '9.70560000'], ['0.06243000', '3.64580000'], ['0.06237000', '24.39230000']]","[['0.06258000', '24.75510000'], ['0.06259000', '34.02690000'], ['0.06260000', '48.18110000'], ['0.06261000', '20.28770000'], ['0.06267000', '106.34150000']]",1693387374350
ETHBTC,"[['0.06256000', '68.31070000'], ['0.06255000', '47.34020000'], ['0.06253000', '49.21390000'], ['0.06252000', '31.34200000'], ['0.06248000', '84.83120000'], ['0.06245000', '10.42870000'], ['0.06244000', '13.51050000'], ['0.06242000', '99.91490000'], ['0.06237000', '20.61130000']]","[['0.06257000', '44.50630000'], ['0.06258000', '8.40120000'], ['0.06259000', '34.82630000'], ['0.06260000', '34.53750000'], ['0.06261000', '19.68700000'], ['0.06262000', '20.82340000'], ['0.06263000', '73.90880000'], ['0.06264000', '68.14330000'], ['0.06272000', '111.57030000']]",1693387375350
ETHBTC,"[['0.06253000', '49.21390000'], ['0.06248000', '94.23120000'], ['0.06245000', '16.65350000'], ['0.06244000', '8.88620000'], ['0.06240000', '133.49980000']]","[['0.06257000', '47.32860000'], ['0.06258000', '13.44960000'], ['0.06259000', '34.00890000'], ['0.06260000', '30.31500000'], ['0.06261000', '20.67420000']]",1693387376350
ETHBTC,"[['0.06249000', '12.73700000'], ['0.06237000', '24.39230000']]","[['0.06258000', '15.45670000'], ['0.06259000', '31.98710000'], ['0.06424000', '5.61730000']]",1693387377350
ETHBTC,"[['0.06256000', '58.22680000'], ['0.06255000', '27.23140000'], ['0.06254000', '56.92760000'], ['0.06250000', '84.57460000'], ['0.06249000', '12.67200000'], ['0.06241000', '12.81180000'], ['0.06237000', '20.61130000'], ['0.05630000', '0.26500000']]","[['0.06257000', '54.35860000'], ['0.06258000', '14.23660000'], ['0.06259000', '26.17300000'], ['0.06260000', '30.29450000'], ['0.06261000', '21.25620000'], ['0.06269000', '0.12740000']]",1693387378350
ETHBTC,"[['0.06256000', '53.72680000'], ['0.06255000', '23.93140000'], ['0.06254000', '57.92760000'], ['0.06253000', '47.21190000'], ['0.06252000', '27.41960000'], ['0.06250000', '79.97460000'], ['0.06248000', '89.63120000'], ['0.06246000', '25.80560000']]","[['0.06258000', '19.46740000'], ['0.06259000', '25.17300000'], ['0.06260000', '33.55220000'], ['0.06261000', '17.99850000'], ['0.06262000', '23.33950000'], ['0.06264000', '65.62720000']]",1693387379350
ETHBTC,"[['0.06256000', '50.51170000'], ['0.06255000', '27.15560000'], ['0.06254000', '58.10140000'], ['0.06253000', '47.21190000'], ['0.06252000', '28.13920000'], ['0.06248000', '89.69720000']]","[['0.06257000', '54.35860000'], ['0.06260000', '34.53940000'], ['0.06261000', '17.01130000'], ['0.06266000', '66.84910000'], ['0.06267000', '106.96260000'], ['0.06268000', '2.33470000']]",1693387380350
ETHBTC,"[['0.06256000', '53.73590000'], ['0.06255000', '27.71240000'], ['0.06241000', '65.90980000'], ['0.06156000', '5.63400000']]","[['0.06257000', '54.35860000'], ['0.06269000', '37.02940000'], ['0.07000000', '3946.28230000']]",1693387381350
ETHBTC,"[['0.06253000', '87.50260000'], ['0.06246000', '12.00560000'], ['0.06235000', '189.37910000'], ['0.06156000', '5.63230000']]","[['0.06264000', '61.02720000'], ['0.06297000', '5.29800000']]",1693387382350
ETHBTC,"[['0.06112000', '2.62420000']]",[],1693387383351
ETHBTC,"[['0.06256000', '53.81800000'], ['0.06255000', '28.71240000'], ['0.06254000', '57.10140000'], ['0.06160000', '17.05260000'], ['0.06159000', '66.86570000'], ['0.06111000', '137.76180000']]","[['0.06257000', '54.35860000'], ['0.06259000', '27.47300000'], ['0.06260000', '46.80210000'], ['0.06264000', '58.72720000'], ['0.06267000', '106.27620000'], ['0.06268000', '3.02110000']]",1693387384351
ETHBTC,"[['0.06256000', '53.73590000']]","[['0.06259000', '28.59150000'], ['0.06283000', '115.07580000'], ['0.06284000', '10.38720000']]",1693387385351
ETHBTC,"[['0.06253000', '47.21190000'], ['0.06252000', '65.94770000'], ['0.06156000', '5.63230000']]","[['0.06257000', '54.35860000'], ['0.06259000', '29.71000000']]",1693387386351
ETHBTC,"[['0.06256000', '56.34900000'], ['0.06255000', '31.86030000'], ['0.06254000', '51.26280000'], ['0.06156000', '5.63230000']]","[['0.06257000', '54.61540000']]",1693387387351
ETHBTC,"[['0.06256000', '56.20290000'], ['0.06255000', '26.02310000'], ['0.06254000', '57.10180000'], ['0.06112000', '2.66350000']]","[['0.06259000', '39.21000000'], ['0.06264000', '49.22720000'], ['0.06349000', '19.54010000'], ['0.06350000', '253.13240000'], ['0.06448000', '4.55510000']]",1693387388351
ETHBTC,"[['0.06256000', '50.49330000'], ['0.06255000', '30.86100000'], ['0.06254000', '58.10180000'], ['0.06252000', '63.00640000'], ['0.06181000', '19.95790000']]","[['0.06257000', '53.96940000'], ['0.06258000', '18.38010000'], ['0.06260000', '47.52910000'], ['0.06261000', '16.28430000'], ['0.06262000', '25.33720000'], ['0.06264000', '47.22950000'], ['0.06332000', '5.10580000']]",1693387389351
ETHBTC,"[['0.06241000', '12.81180000'], ['0.06156000', '5.63400000']]","[['0.06257000', '51.17300000'], ['0.06258000', '19.38010000'], ['0.06269000', '0.12740000']]",1693387390351
ETHBTC,"[['0.06256000', '56.33080000'], ['0.06254000', '52.26280000'], ['0.06218000', '6.20630000'], ['0.06156000', '5.63230000']]",[],1693387391351
ETHBTC,"[['0.06256000', '50.49330000'], ['0.06255000', '30.86110000'], ['0.06254000', '48.48720000'], ['0.06253000', '47.23200000'], ['0.06252000', '28.74400000'], ['0.06249000', '22.27350000'], ['0.06235000', '189.37910000'], ['0.06227000', '3.01980000']]","[['0.06257000', '51.44570000'], ['0.06258000', '19.40060000'], ['0.06259000', '51.45170000'], ['0.06260000', '35.26640000'], ['0.06262000', '27.83450000'], ['0.06264000', '44.73220000'], ['0.06268000', '2.33470000'], ['0.06269000', '0.81380000'], ['0.06297000', '5.29800000']]",1693387392351
ETHBTC,"[['0.06256000', '47.48850000'], ['0.06255000', '31.86110000'], ['0.06254000', '51.66910000'], ['0.06253000', '82.18770000'], ['0.06241000', '65.90980000'], ['0.05630000', '0.26500000']]","[['0.06258000', '19.86400000'], ['0.06269000', '37.71580000']]",1693387393351
ETHBTC,"[['0.06255000', '30.86110000'], ['0.06254000', '52.69030000'], ['0.06253000', '47.21190000']]","[['0.06257000', '47.45920000'], ['0.06258000', '19.84350000'], ['0.06259000', '51.46970000']]",1693387394351
ETHBTC,"[['0.06256000', '59.70490000'], ['0.06255000', '22.87520000'], ['0.06254000', '47.50850000'], ['0.06156000', '5.63230000']]","[['0.06257000', '37.17810000'], ['0.06258000', '19.38010000'], ['0.06259000', '38.08900000']]",1693387395351
ETHBTC,"[['0.06256000', '69.28950000'], ['0.06255000', '23.68610000'], ['0.06254000', '41.64820000'], ['0.06250000', '70.37460000'], ['0.06249000', '23.61800000'], ['0.06245000', '10.42870000']]","[['0.06257000', '27.37230000'], ['0.06258000', '18.38090000'], ['0.06259000', '35.22380000'], ['0.06260000', '35.28510000'], ['0.06264000', '54.23220000']]",1693387396351
ETHBTC,"[['0.06255000', '33.27840000'], ['0.06250000', '76.59440000'], ['0.06249000', '12.67200000'], ['0.06248000', '80.23120000']]","[['0.06257000', '22.77260000'], ['0.06258000', '18.19850000'], ['0.06259000', '38.43880000'], ['0.06266000', '66.78350000'], ['0.06267000', '106.34200000']]",1693387397351
ETHBTC,"[['0.06255000', '35.57840000'], ['0.06254000', '51.24210000'], ['0.06252000', '33.34400000'], ['0.06250000', '81.19440000'], ['0.06249000', '12.73790000'], ['0.06248000', '71.03120000'], ['0.06246000', '9.70560000']]","[['0.06257000', '16.84040000'], ['0.06258000', '18.75090000'], ['0.06259000', '39.12110000'], ['0.06264000', '56.53220000'], ['0.06268000', '3.02110000'], ['0.06269000', '37.02940000']]",1693387398351
ETHBTC,"[['0.06206000', '6.89250000']]","[['0.06258000', '24.23940000'], ['0.06259000', '38.12110000'], ['0.06260000', '42.05610000']]",1693387399351
ETHBTC,"[['0.06256000', '77.76850000'], ['0.06255000', '31.79740000'], ['0.06249000', '22.13790000'], ['0.06237000', '24.39230000'], ['0.06156000', '5.63400000']]","[['0.06257000', '6.79090000'], ['0.06258000', '29.28400000'], ['0.06259000', '39.12110000'], ['0.06260000', '33.61040000']]",1693387400351
ETHBTC,"[['0.06256000', '83.87860000'], ['0.06205000', '4.83230000'], ['0.06156000', '5.63230000']]","[['0.06258000', '32.27020000'], ['0.06259000', '36.13880000']]",1693387401351
ETHBTC,"[['0.06256000', '87.65960000'], ['0.06255000', '70.64520000'], ['0.06241000', '12.81180000'], ['0.06237000', '20.61130000'], ['0.06235000', '189.37910000']]","[['0.06259000', '40.55530000'], ['0.06268000', '2.33470000'], ['0.06269000', '0.81380000'], ['0.06297000', '5.29800000']]",1693387402352
ETHBTC,"[['0.06256000', '86.65960000'], ['0.06255000', '71.64520000'], ['0.06253000', '47.81670000'], ['0.06252000', '32.73920000'], ['0.06249000', '12.73790000']]","[['0.06257000', '2.74250000'], ['0.06258000', '36.31860000'], ['0.06260000', '26.48340000']]",1693387403352
ETHBTC,"[['0.06256000', '87.65960000'], ['0.06255000', '70.64520000'], ['0.06248000', '71.07620000'], ['0.06242000', '99.86990000']]","[['0.06260000', '27.21040000']]",1693387404352
